battery,cycle_num,cycle_pct,mean_voltage,min_voltage,std_voltage,max_temp,mean_temp,discharge_duration,capacity,rul
B0005,27,0.16071428571428573,3.559588063594272,2.547109116468133,0.23399060506233524,38.11100191887773,31.596747992569153,3412.406,1.8147691941158939,98
B0005,28,0.16666666666666666,3.556833231052199,2.471314764334132,0.23947202414141244,38.18831137948753,31.565586498787077,3410.688,1.813969388710352,97
B0005,29,0.17261904761904762,3.5624410850948944,2.6613903306108773,0.22469381728284948,37.998541119085836,31.59124667045208,3410.718,1.802765665167823,96
B0005,30,0.17857142857142858,3.5591407106855666,2.541762355407921,0.2337381121665522,38.194201649765226,31.603485399391182,3392.719,1.804077040117352,95
B0005,31,0.18452380952380953,3.5573161327793144,2.628919415830567,0.2244802327371113,38.45796400011448,31.91556385491565,3470.672,1.8518025516704486,94
B0005,32,0.19047619047619047,3.561870782772737,2.6312552691827045,0.22326557144507364,38.49126351534004,32.081128118597164,3414.109,1.8307038456739428,93
B0005,33,0.19642857142857142,3.5617586337260088,2.654880745360911,0.22104596048351946,38.31473393357882,31.849792632896243,3395.219,1.8199041089501267,92
B0005,34,0.20238095238095238,3.5597307651083123,2.6749688422803803,0.21897224844365457,37.861934640176806,31.465690433362017,3386.0,1.8093079637028517,91
B0005,35,0.20833333333333334,3.5575937553540915,2.6159705726789904,0.22364252387843475,37.90665575786083,31.40934895665031,3368.187,1.80460990458052,90
B0005,36,0.21428571428571427,3.5597237883937995,2.658447162110498,0.22067304968852833,38.34003238560517,31.902247475518077,3368.266,1.7993770651972192,89
B0005,37,0.22023809523809523,3.559061771422033,2.6979426084271156,0.2174117074890921,38.0745950590744,31.649024294808623,3358.719,1.7884432335370462,88
B0005,38,0.2261904761904762,3.557015527748059,2.6617272246516333,0.2202112122344345,38.07252758016199,31.48874626238971,3339.5,1.7829230484252723,87
B0005,39,0.23214285714285715,3.5562481933590964,2.699288287625812,0.21711532049783672,37.80133585100446,31.329995610092634,3331.265,1.7730337158018288,86
B0005,40,0.23809523809523808,3.5532756526091784,2.6127932408838532,0.2242097776623701,38.39873985476869,31.569551201845574,3321.188,1.773037755078937,85
B0005,41,0.24404761904761904,3.556266431640255,2.6637064901468075,0.22065598640894563,38.74929237918251,32.111426258867944,3321.844,1.7678721106662054,84
B0005,42,0.25,3.5563095420140822,2.6668454289754746,0.22086472080479183,38.87275464755104,32.271676011112376,3311.828,1.7623150704093087,83
B0005,43,0.25595238095238093,3.558950851054106,2.684431051981017,0.2248771520046519,38.503541429116005,31.842291659678658,3327.391,1.7676172924938447,82
B0005,44,0.2619047619047619,3.5534418211598053,2.645224362345869,0.22263448201480376,38.27009094548294,31.759815453754253,3312.078,1.762668359743147,81
B0005,45,0.26785714285714285,3.5510121537420285,2.6603527244917,0.22130511019697496,38.11684755251712,31.41911167391793,3293.172,1.7517304870664143,80
B0005,46,0.27380952380952384,3.551317608213948,2.6926849789916263,0.21900720749034402,38.04152715355532,31.331626572312267,3275.328,1.7418496047960008,79
B0005,47,0.27976190476190477,3.549003180550162,2.670544734728978,0.22112880899864104,38.17980302242767,31.35934131425137,3265.016,1.7360913511847138,78
B0005,48,0.2857142857142857,3.5597648340955175,2.605158060541757,0.22690811654164278,40.71218198711114,34.31088483888259,3328.937,1.7936240148573608,77
B0005,49,0.2916666666666667,3.5623454342368555,2.672012007453096,0.22196151611679193,39.885261233152924,33.43585640373788,3329.266,1.7831890223273275,76
B0005,50,0.2976190476190476,3.558336657621618,2.674271233724938,0.22116302424041023,39.18287352945846,32.66698125020078,3301.579,1.7673642076278957,75
B0005,51,0.30357142857142855,3.554013138622869,2.6309416727017187,0.22441709628144815,38.951564804030774,32.28423408691397,3283.563,1.7570177850353066,74
B0005,52,0.30952380952380953,3.552376095886298,2.6629725743154204,0.22204569380260106,38.607510759873634,32.00739178780946,3275.125,1.7468706179837907,73
B0005,53,0.31547619047619047,3.549618661283733,2.612942119873717,0.22622259329090488,38.920359903369054,32.06387071886056,3265.656,1.7417172507457144,72
B0005,54,0.32142857142857145,3.54938103086703,2.6157198442661476,0.22644463175198204,39.23273115358871,32.43754560319043,3266.093,1.7364225056478186,71
B0005,55,0.3273809523809524,3.5472118680418956,2.6287695472774453,0.2256048866862126,38.964927068400804,32.16809876635083,3257.594,1.7263217239235826,70
B0005,56,0.3333333333333333,3.5467052098640246,2.6655106679421823,0.22260946236691775,38.83927283461771,32.05752645824972,3248.593,1.7158065389330133,69
B0005,57,0.3392857142857143,3.544629653883431,2.650495153350403,0.22441087883425337,38.82796377704433,31.975920928072714,3238.766,1.710533351135192,68
B0005,58,0.34523809523809523,3.5436291614253204,2.643236235233877,0.2251626394650501,39.14007944734004,32.21689335291319,3240.14,1.706014499648521,67
B0005,59,0.35119047619047616,3.5444946147995258,2.656450207001938,0.2250288003365719,39.349611598028886,32.55632993697177,3230.109,1.7003110272642588,66
B0005,60,0.35714285714285715,3.5409201846556857,2.626177688152069,0.22759267954042178,39.29444535878087,32.40048085325998,3229.7810000000027,1.6945798601797895,65
B0005,61,0.3630952380952381,3.541195668799061,2.6582230344240045,0.2253901682415922,39.10487658009542,32.29371860868794,3212.469,1.6849029086609286,64
B0005,62,0.36904761904761907,3.540671044783382,2.695100237338448,0.22200337643732754,39.0462609369598,32.136071448067796,3213.219,1.6744741591159717,63
B0005,63,0.375,3.5376048790268775,2.639091813583503,0.22747021165023182,39.398032192832,32.38268549723498,3203.578,1.6745692479879102,62
B0005,64,0.38095238095238093,3.538422485261741,2.6857210282450983,0.22445639503179138,39.10678394120843,32.30899951427637,3195.125,1.663716375981405,61
B0005,65,0.3869047619047619,3.53928626988912,2.69017866510873,0.2237217691429451,39.44448954135193,32.56636929496716,3195.3129999999946,1.659013868748246,60
B0005,66,0.39285714285714285,3.533690170241391,2.639895313359579,0.2284155018484487,39.509602016775695,32.46542951751835,3186.297,1.6538540573335014,59
B0005,67,0.39880952380952384,3.534367734544495,2.68991452927918,0.22401128563800174,39.334865362245324,32.347056454418095,3176.438,1.642653782130131,58
B0005,68,0.40476190476190477,3.5312941932103548,2.65935818848874,0.22709204592021853,39.43723270017243,32.371538940646154,3167.593,1.6378578430223698,57
B0005,69,0.4107142857142857,3.5309134771684274,2.6657030585650423,0.22674511548841458,39.51375235624076,32.45549347979197,3167.719,1.6327350407099108,56
B0005,70,0.4166666666666667,3.5287226893409893,2.642986759012803,0.22927035359609077,39.60170302810528,32.50017194695606,3159.077999999994,1.6277528915533617,55
B0005,71,0.4226190476190476,3.52625493581969,2.6311169118893036,0.23073247098074154,39.687463597582074,32.50100298369444,3148.829,1.622125485521159,54
B0005,72,0.42857142857142855,3.528684324337005,2.696157404617167,0.2247705585097621,39.53535075538898,32.4728927422438,3149.094,1.6113256603765849,53
B0005,73,0.43452380952380953,3.525556939424901,2.6667596238241567,0.22779895158764976,39.6502371632164,32.50480154634882,3140.547,1.6065631397488385,52
B0005,74,0.44047619047619047,3.5226805646793737,2.6403185448373043,0.23050584047552053,39.69929058154853,32.51218336210202,3131.625,1.6015142233917594,51
B0005,75,0.44642857142857145,3.524673458789008,2.69892986372897,0.22554614793423197,39.56076309770468,32.45692821941515,3121.907,1.590369231400328,50
B0005,76,0.4523809523809524,3.5213155754526824,2.6682466504352993,0.22838261270267754,39.63708096307912,32.447059186431154,3122.125,1.5857889968242211,49
B0005,77,0.4583333333333333,3.51803386486462,2.6479207279724903,0.23117872316851204,39.43977047692484,32.32889654966259,3121.672,1.5849430707374117,48
B0005,78,0.4642857142857143,3.5236841955396794,2.6741633856529066,0.22917796003491905,39.839022256254516,32.84488475360107,3120.86,1.5955263892495937,47
B0005,79,0.47023809523809523,3.519146638240668,2.6892528956736257,0.22719970590454205,39.41794949618613,32.31731555011648,3103.828,1.5747301747801037,46
B0005,80,0.47619047619047616,3.516233648608237,2.688809122993162,0.2273324183483178,39.262781682151214,32.06376130177751,3095.094,1.5649019950937946,45
B0005,81,0.48214285714285715,3.514773138461639,2.6743555987897745,0.22847210016062755,39.47237839941986,32.21997626855924,3095.781,1.5597659473370362,44
B0005,82,0.4880952380952381,3.5132992979150073,2.6430294964336345,0.2314217062849809,40.037541469513684,32.7120225448885,3094.328,1.5594815668184234,43
B0005,83,0.49404761904761907,3.514484830704665,2.6584858447131823,0.23060759962593796,40.142730162011574,32.945022147355694,3086.531,1.55468935359061,42
B0005,84,0.5,3.5109677353595243,2.629782173759164,0.2329526759800367,40.1165626728546,32.857549597381336,3085.625,1.5488741079890418,41
B0005,85,0.5059523809523809,3.5109358749578012,2.6622967647315545,0.2307329830817022,39.87503330866132,32.629663328789654,3067.203,1.538236598942558,40
B0005,86,0.5119047619047619,3.509393098217416,2.682380966742509,0.2288570136594319,39.61961987024145,32.379859014262976,3058.157,1.527914258251028,39
B0005,87,0.5178571428571429,3.5066782411556563,2.6401894768922713,0.2324429087783303,40.067324667444815,32.68215852457039,3058.812,1.5285252629756445,38
B0005,88,0.5238095238095238,3.5109885623008092,2.693769409137257,0.2279824823099926,40.24716716520102,32.99387423636739,3058.578,1.522647325284378,37
B0005,89,0.5297619047619048,3.510305462695178,2.695787450704935,0.2281087434098021,40.30253125568348,33.04539707211165,3049.328,1.5174859938489869,36
B0005,90,0.5357142857142857,3.5222215314850214,2.6920548172137724,0.23455024881444192,40.09418103142496,32.856295641052824,3177.219,1.605818899130659,35
B0005,91,0.5416666666666666,3.5163492154331264,2.629071246219689,0.2342514069587575,40.52238496316615,33.33950238056361,3082.937,1.5638491446744425,34
B0005,92,0.5476190476190477,3.5134397623234963,2.631343871050918,0.23338016528628605,40.56886357314186,33.35156485472646,3074.266,1.5480915247767786,33
B0005,93,0.5535714285714286,3.515137522009075,2.6983970036642315,0.22724285807568523,40.27804845768325,33.147486361012966,3066.0,1.5323755631868592,32
B0005,94,0.5595238095238095,3.50830390643132,2.6338485871981514,0.2331667808997218,40.2921849196155,33.007275861749356,3056.437,1.5269528268489705,31
B0005,95,0.5654761904761905,3.509190808443004,2.671566207861818,0.22983512055913674,40.184384347174266,32.91990812745461,3048.219,1.5169573017136326,30
B0005,96,0.5714285714285714,3.5068097579555353,2.6540810507928123,0.23170359937392337,40.320066232195046,32.99903328622305,3039.218,1.5118975960142693,29
B0005,97,0.5773809523809523,3.50609090727422,2.656849703962618,0.23141529776276365,40.336505612651585,33.03772281691292,3039.047,1.5065638960681105,28
B0005,98,0.5833333333333334,3.5037157727265953,2.6363048614501152,0.23345025331554517,40.43267631588412,33.07740307192613,3030.375,1.5015453526671363,27
B0005,99,0.5892857142857143,3.5067479961367156,2.69951692300468,0.22782166398290293,40.314538591575015,33.05467981523988,3021.0,1.4908444050400238,26
B0005,100,0.5952380952380952,3.5058813026542324,2.698216006032282,0.22798452244418208,40.386661855917744,33.11570360624461,3021.75,1.485868384561201,25
B0005,101,0.6011904761904762,3.504168333530808,2.6911707598773864,0.22887754440273086,40.43384612547835,33.12942148982364,3012.265,1.480413677976106,24
B0005,102,0.6071428571428571,3.5030568931470634,2.690162319231471,0.22926505227297364,40.44479269068758,33.130681310493344,3002.641,1.4752095869031632,23
B0005,103,0.6130952380952381,3.4982324882487936,2.6355034454892072,0.23319573629206394,40.58499656066617,33.20069210329718,3012.0,1.4859035988304024,22
B0005,104,0.6190476190476191,3.5065859365661325,2.6594753656507684,0.2327793636251861,40.99869158762305,33.78697527817091,3020.11,1.4960918298136696,21
B0005,105,0.625,3.501457140697961,2.644554999824577,0.2335250205477887,40.997807625227495,33.673365085761986,3002.172000000006,1.4808005946928984,20
B0005,106,0.6309523809523809,3.501658387162809,2.6719601666204564,0.23109365437747822,40.84213757482493,33.535818118317145,2992.703,1.4697543268466824,19
B0005,107,0.6369047619047619,3.4966186408455298,2.6598211033173382,0.23123114842947284,40.69012464267011,33.32269982188509,2964.468,1.4539012274845928,18
B0005,108,0.6428571428571429,3.4991645719433246,2.688360455508818,0.22947771879895953,40.69938049882204,33.346230327490304,2983.375,1.4541462067235693,17
B0005,109,0.6488095238095238,3.496080777360074,2.6376728619288525,0.23426793601664392,41.06026204078849,33.64948900485925,2975.297,1.455023751906683,16
B0005,110,0.6547619047619048,3.4959014526387993,2.645120521151077,0.23343364754226326,41.19696040482682,33.79269513542102,2974.9850000000006,1.449042163761236,15
B0005,111,0.6607142857142857,3.49758697990267,2.698012437629632,0.229142139192038,40.84446688602949,33.52446663707275,2966.25,1.4386709371480566,14
B0005,112,0.6666666666666666,3.4956989619989507,2.6928942772989077,0.2296125408087406,40.764203830749366,33.39042251934235,2956.359,1.433445432156979,13
B0005,113,0.6726190476190477,3.492875380810072,2.6483923655058113,0.2334116463244922,41.11212504270441,33.67370212742761,2956.344,1.4333958900838095,12
B0005,114,0.6785714285714286,3.49551076423368,2.6832134764261997,0.23026320374609258,41.27256611507568,33.91080564765892,2956.406,1.42806487344776,11
B0005,115,0.6845238095238095,3.4942333590450834,2.684960445221862,0.23051595773401903,41.15574924454392,33.7850680599871,2947.266,1.4229203181741186,10
B0005,116,0.6904761904761905,3.491197414255986,2.669922120529456,0.23192515902293845,41.03237216951879,33.61126807392732,2937.984,1.417429032731308,9
B0005,117,0.6964285714285714,3.4889094081576237,2.664105530655056,0.23255290311170276,40.937269906716935,33.45598581472246,2929.125,1.412409228794446,8
B0005,118,0.7023809523809523,3.487376295811431,2.634098605983684,0.23502132753203192,41.240704611971786,33.723267448788484,2928.454,1.412578792940193,7
B0005,119,0.7083333333333334,3.491994243745711,2.68378702970616,0.23071791602007982,41.43649987692296,34.050076369857344,2929.375,1.4075983731469897,6
B0005,120,0.7142857142857143,3.491585878898649,2.660031949282934,0.2314340526179757,41.16703904201915,33.889346908026745,2946.031,1.4333920485221476,5
B0005,121,0.7202380952380952,3.495576227046425,2.650011641082063,0.23397367076765024,41.36216559728765,34.067648550088656,2955.438,1.4382550176792908,4
B0005,122,0.7261904761904762,3.4938988589692483,2.6936969083341418,0.22954405726334065,41.02198772703674,33.75168100943646,2937.625,1.4173547174485526,3
B0005,123,0.7321428571428571,3.49159162968384,2.697073130067154,0.22932881459420568,40.78818812957494,33.46482299584788,2929.078,1.406981663677643,2
B0005,124,0.7380952380952381,3.4885729299834787,2.6806995515145213,0.23087953878001954,40.81506138506309,33.40210697922146,2918.375,1.4012037783587625,1
B0005,125,0.7440476190476191,3.4869021151089825,2.6695398084864568,0.23172009682163183,40.858374219876424,33.410688917712235,2919.812,1.3967008232726328,0
B0005,126,0.75,3.4855485210036417,2.671695307817951,0.2320368945792356,40.839876773287166,33.38984948261314,2900.422,1.391284788852726,0
B0005,127,0.7559523809523809,3.4838912547260388,2.661289185949965,0.23259470683920805,40.85376069244676,33.3700433438796,2901.375,1.3862287677978349,0
B0005,128,0.7619047619047619,3.483198941484065,2.667817533540102,0.2320093486771037,40.74795214258888,33.27215987470977,2901.187,1.3804366761974138,0
B0005,129,0.7678571428571429,3.4836274447098883,2.684008069130594,0.23099757689946665,40.68794001196382,33.222444215660225,2891.64,1.3752364150256224,0
B0005,130,0.7738095238095238,3.480172442538601,2.6585256208771644,0.2328888860424913,40.7810749453613,33.26207748383125,2882.906,1.3705128024895008,0
B0005,131,0.7797619047619048,3.478452148610975,2.6372250579822927,0.2349115652478485,40.88159339768709,33.312029905516525,2883.265,1.3705085566270399,0
B0005,132,0.7857142857142857,3.4785782556105507,2.6514257735606432,0.23371613114596132,40.81191473576834,33.25287943255863,2882.969,1.3647355108681518,0
B0005,133,0.7916666666666666,3.4825195584604582,2.676384659108382,0.22996700565473227,41.11793533148924,33.745054045019884,2891.656,1.375392016895762,0
B0005,134,0.7976190476190477,3.4886823636752826,2.6949138502817815,0.2305166507714859,41.248795355864885,33.88841975386692,2901.25,1.3861115151535393,0
B0005,135,0.8035714285714286,3.4858502383832755,2.6973343716306273,0.229689874761782,41.16242984455477,33.7353756996425,2891.703,1.3698500035838939,0
B0005,136,0.8095238095238095,3.478794177297151,2.642540259937964,0.23415766646771544,41.16437554618679,33.59131052719714,2883.016,1.3647827949260758,0
B0005,137,0.8154761904761905,3.4812826020756744,2.699226257883075,0.2296261723890385,40.864216180205034,33.32366688599416,2873.453,1.3543220466259964,0
B0005,138,0.8214285714285714,3.480352041587074,2.676480329780849,0.23135076723711012,41.25434553511566,33.691961507697364,2874.031,1.3546417018378962,0
B0005,139,0.8273809523809523,3.4781127815565127,2.642142168479886,0.23421513644395944,41.45023191903855,33.887639684793655,2874.234,1.3547039213192407,0
B0005,140,0.8333333333333334,3.4765867130506125,2.644725254926797,0.23433904836584496,41.27708509224051,33.67308060941856,2864.984,1.349314997503458,0
B0005,141,0.8392857142857143,3.4733769291841643,2.632270655366611,0.23574646332423185,41.064605154983276,33.411988203265814,2855.093,1.3441891937970554,0
B0005,142,0.8452380952380952,3.4726366397371127,2.6391006118876117,0.23483898171754727,40.99284868101728,33.29926524979532,2855.625,1.3389913790695755,0
B0005,143,0.8511904761904762,3.473439372740961,2.637841830893275,0.23479831383576488,41.29040553417739,33.59980731390034,2855.594,1.3389145230206971,0
B0005,144,0.8571428571428571,3.4754777099091454,2.668286095904868,0.23268564565922872,41.22740227746052,33.61961195858585,2847.437,1.3340066759761655,0
B0005,145,0.8630952380952381,3.4722884821666766,2.6490198126838553,0.23410417256729069,41.04619550953222,33.3945201718652,2847.36,1.3286444309174914,0
B0005,146,0.8690476190476191,3.471373665098864,2.664058512378051,0.23334669694409094,40.85874389007758,33.16734508187535,2837.328,1.3231708992276219,0
B0005,147,0.875,3.4726160162875095,2.6883611693898826,0.2313300011614801,40.79196924883506,33.10962161613893,2837.281,1.3181691588445197,0
B0005,148,0.8809523809523809,3.4738146874457896,2.6869753836302124,0.23107179563833466,41.14127834456325,33.46501751186519,2838.515,1.3184664436640334,0
B0005,149,0.8869047619047619,3.4701426486639693,2.6507536817766586,0.23433499047226858,41.14429319149828,33.4426191014044,2828.328,1.318293040102702,0
B0005,150,0.8928571428571429,3.467523652225441,2.6646322789106516,0.22993104314578544,40.66184230912503,33.037928170775885,2838.265,1.323872422244268,0
B0005,151,0.8988095238095238,3.4767525840839255,2.6400211837268666,0.23540364113204323,41.046694544970684,33.4949493613756,2864.547,1.3601216766554785,0
B0005,152,0.9047619047619048,3.4758956827369127,2.674198661305034,0.23141450235644928,41.0462053156659,33.491363029025784,2846.39,1.3395306867947354,0
B0005,153,0.9107142857142857,3.475812179626641,2.696427051131168,0.22982866330880042,40.868302643225604,33.329808599922345,2837.969,1.3290286565120697,0
B0005,154,0.9166666666666666,3.4746554404904435,2.6928340297696836,0.23034104902999514,40.85283588259973,33.27302769298771,2838.156,1.3236741274998955,0
B0005,155,0.9226190476190477,3.472301781313945,2.681747855329962,0.23135728351469487,40.85270645265791,33.229879126701434,2829.843,1.318633896753293,0
B0005,156,0.9285714285714286,3.4729305773503527,2.696791414385091,0.23009227143713637,40.8263251809212,33.20860833999321,2829.625,1.3134751321324272,0
B0005,157,0.9345238095238095,3.4696192030612285,2.664695973142795,0.23314646442584394,40.90308836809665,33.236115055926255,2819.437,1.3132020634442203,0
B0005,158,0.9404761904761905,3.470018470757559,2.679191623358613,0.2319010543734744,40.84337405460518,33.18660088296571,2819.579,1.3077959946944353,0
B0005,159,0.9464285714285714,3.470762691935287,2.699983457940659,0.23041567165870697,40.81792110626284,33.174058099115534,2810.672,1.3030329186405918,0
B0005,160,0.9523809523809523,3.468111467035994,2.666300786624286,0.232919708838876,40.946993847659506,33.253984518546055,2811.485,1.3033573559038205,0
B0005,161,0.9583333333333334,3.4648625780221494,2.6308501373847837,0.2358919511891503,41.074938058306316,33.3198093248819,2802.422,1.3034100438655642,0
B0005,162,0.9642857142857143,3.467864133752208,2.673348140468748,0.23263190858264068,41.02476444658572,33.33765795318198,2801.625,1.2978870806495706,0
B0005,163,0.9702380952380952,3.464021404592563,2.632763831012711,0.2358468286065869,41.06214198725253,33.29076744042025,2802.031,1.2980735056918902,0
B0005,164,0.9761904761904762,3.4664623858156745,2.6687371180046218,0.23332688158658493,40.98366325567302,33.27568841807217,2793.39,1.293463613844243,0
B0005,165,0.9821428571428571,3.46850906693551,2.696396337945361,0.2310130188837717,40.98234242711097,33.32067807371405,2793.39,1.288003392619118,0
B0005,166,0.9880952380952381,3.466806213058136,2.6794834862925194,0.2324429767597101,41.06375085817118,33.37314972896719,2792.485,1.2874525221379407,0
B0005,167,0.9940476190476191,3.471070722008039,2.6787137407179737,0.2297938191642851,41.047029587744966,33.71351889594897,2802.016,1.3090153642307354,0
B0005,168,1.0,3.475472204020004,2.655378369801326,0.23559285682799622,41.051007697556734,33.86531768239223,2820.39,1.3250793286429356,0
B0006,1,0.005952380952380952,3.556946061827572,2.4757677568281857,0.2260193210975841,39.16298653238707,32.142777859921516,3690.234,2.035337591005598,109
B0006,2,0.011904761904761904,3.56147580138708,2.35152551190002,0.23141504289722925,39.2462026826329,32.29307515705474,3672.344,2.0251402460314116,108
B0006,3,0.017857142857142856,3.5667524696413215,2.4404797151065436,0.22354896090021636,38.999202460252846,32.24414709253608,3651.641,2.013326371345464,107
B0006,4,0.023809523809523808,3.5687953371516272,2.4791558539003917,0.22097908742082084,38.843627771866515,32.14711742429942,3631.563,2.0132846655407413,106
B0006,5,0.02976190476190476,3.563970503289941,2.280187848173442,0.23503509475204634,38.97798888258284,32.06687277315468,3629.172,2.000528337624771,105
B0006,6,0.03571428571428571,3.5735512387791406,2.4392842568466446,0.22547907676393128,38.83989920742278,32.03447836207717,3652.281,2.0138990759931645,104
B0006,7,0.041666666666666664,3.5711391343785897,2.2812068449406446,0.2359700655161548,39.04610837498471,32.11157496697372,3650.828,2.013101105626967,103
B0006,8,0.047619047619047616,3.5681507462163036,2.366410527029613,0.22690300607421549,38.87507521022778,32.112576242471775,3572.453,1.9687898262728398,102
B0006,9,0.05357142857142857,3.5692834155812436,2.436020049578708,0.2225588245195615,38.7260539826455,32.03566207329278,3550.594,1.9681661764334244,101
B0006,10,0.05952380952380952,3.563388513484579,2.1864377487643725,0.24025262256048352,38.98629728904917,31.99527968872302,3551.25,1.9572307917560536,100
B0006,11,0.06547619047619048,3.566658719765511,2.3406023605912454,0.2287529216435241,38.65978861919643,31.874127571841353,3530.25,1.9455991514129352,99
B0006,12,0.07142857142857142,3.5687035970122842,2.4263021374140443,0.2245021597962224,38.84979195732924,32.120959708576166,3491.016,1.9347505044841131,98
B0006,13,0.07738095238095238,3.569207084156356,2.4753697700007034,0.22161053340015757,38.75128344015104,32.11021168908644,3470.281,1.9232799539368028,97
B0006,14,0.08333333333333333,3.5659271296109383,2.342364523655007,0.22991046226842987,38.76853764058789,31.989061278918154,3470.0,1.911889930948487,96
B0006,15,0.08928571428571429,3.5612417270649486,2.188400081882664,0.24035876978340462,38.84686112344348,31.878814448635442,3450.297,1.9010667141979305,95
B0006,16,0.09523809523809523,3.557881987836072,2.1206980945954057,0.24452370921534203,38.865889781652804,31.767450711024402,3429.407,1.8891989948061458,94
B0006,17,0.10119047619047619,3.56282437243777,2.369981457799298,0.22899254958827592,38.647578733807656,31.78991634963658,3409.484,1.878278372248849,93
B0006,18,0.10714285714285714,3.5591953280168633,2.247991649924625,0.2362539061879907,38.79218188173866,31.82883467218067,3390.422,1.8675697161520206,92
B0006,19,0.1130952380952381,3.5580906165580983,2.4115317107898875,0.23248821605250242,38.77022223929529,31.890449470827843,3390.281,1.8675892574453767,91
B0006,20,0.11904761904761904,3.565899462157853,2.2033558468593775,0.23666435566343638,37.54320599748628,31.51177053595285,3591.734,1.979626548250818,90
B0006,21,0.125,3.570814209348872,2.35887751155593,0.22578171830729027,37.90362577530197,31.874488497680712,3552.297,1.9575499080884022,89
B0006,22,0.13095238095238096,3.5666817833633124,2.218672914041916,0.23460941833641036,37.6701605139887,31.53911453638972,3531.578,1.9458150170787551,88
B0006,23,0.13690476190476192,3.5668392745025836,2.339723057947995,0.2275721037589103,37.34166959188387,31.220866832188786,3492.907,1.9242461121680094,87
